creationTime,0,1,2,3,4,5,6,7,8,9,10
1522635621993,chicago/traffic-lane/419/thing/traffic-lane/1522635621993,,thing/traffic-lane,,23,-1,chicago/traffic-lane/419,-87.6245246027,41.7511042672,41.7508788394,-87.6341938681
1522635622709,chicago/traffic-lane/43/thing/traffic-lane/1522635622709,,thing/traffic-lane,,25,-1,chicago/traffic-lane/43,-87.7255232056,41.8819364677,41.8854658549,-87.7256546637
1522635623208,chicago/traffic-lane/204/thing/traffic-lane/1522635623208,,thing/traffic-lane,,23,-1,chicago/traffic-lane/204,-87.7166993605,41.9101313576,41.9100238945,-87.7263294053
1522635624585,chicago/traffic-lane/177/thing/traffic-lane/1522635624585,,thing/traffic-lane,,27,-1,chicago/traffic-lane/177,-87.6548728011,41.7943090849,41.7941615692,-87.6645803881
1522635624855,chicago/traffic-lane/127/thing/traffic-lane/1522635624855,,thing/traffic-lane,,25,-1,chicago/traffic-lane/127,-87.6686743455,41.9469890515,41.9542892901,-87.6688650541
1522639211145,chicago/traffic-lane/1230/thing/traffic-lane/1522639211145,,thing/traffic-lane,,24,-1,chicago/traffic-lane/1230,-87.649077,41.939979,41.947316,-87.649296
1522639211218,chicago/traffic-lane/1225/thing/traffic-lane/1522639211218,,thing/traffic-lane,,24,-1,chicago/traffic-lane/1225,-87.647904,41.903636,41.91092,-87.648083
1522639211704,chicago/traffic-lane/805/thing/traffic-lane/1522639211704,,thing/traffic-lane,,32,-1,chicago/traffic-lane/805,-87.5862545245,41.7806524044,41.7878796071,-87.5864754787
1522639211840,chicago/traffic-lane/1038/thing/traffic-lane/1522639211840,,thing/traffic-lane,,20,-1,chicago/traffic-lane/1038,-87.6245761907,41.8883032777,41.8869508682,-87.627973493
1522639214039,chicago/traffic-lane/688/thing/traffic-lane/1522639214039,,thing/traffic-lane,,21,-1,chicago/traffic-lane/688,-87.6148962271,41.7584029267,41.7657125565,-87.6151145145
1522639214432,chicago/traffic-lane/690/thing/traffic-lane/1522639214432,,thing/traffic-lane,,20,-1,chicago/traffic-lane/690,-87.615233728,41.7729467839,41.7801815775,-87.6154529143
1522639214519,chicago/traffic-lane/627/thing/traffic-lane/1522639214519,,thing/traffic-lane,,27,-1,chicago/traffic-lane/627,-87.7466944859,41.9388186376,41.9461190053,-87.7468692152
1522639214857,chicago/traffic-lane/310/thing/traffic-lane/1522639214857,,thing/traffic-lane,,27,-1,chicago/traffic-lane/310,-87.7178119849,41.9539236607,41.9537849922,-87.7276158638
1522639214880,chicago/traffic-lane/274/thing/traffic-lane/1522639214880,,thing/traffic-lane,,25,-1,chicago/traffic-lane/274,-87.624761,41.736485,41.7364152726,-87.6436255734
1522639213309,chicago/traffic-lane/511/thing/traffic-lane/1522639213309,,thing/traffic-lane,,21,-1,chicago/traffic-lane/511,-87.74290093,41.79877485,41.79736303,-87.75265489
1522639213441,chicago/traffic-lane/487/thing/traffic-lane/1522639213441,,thing/traffic-lane,,27,-1,chicago/traffic-lane/487,-87.6329215921,41.6925984414,41.6925071489,-87.6423633676
1522639213872,chicago/traffic-lane/689/thing/traffic-lane/1522639213872,,thing/traffic-lane,,23,-1,chicago/traffic-lane/689,-87.6151145145,41.7657125565,41.7729467839,-87.615233728
1522639215113,chicago/traffic-lane/309/thing/traffic-lane/1522639215113,,thing/traffic-lane,,23,-1,chicago/traffic-lane/309,-87.7276158638,41.9537849922,41.9536666068,-87.7380626662
1522639215207,chicago/traffic-lane/211/thing/traffic-lane/1522639215207,,thing/traffic-lane,,23,-1,chicago/traffic-lane/211,-87.6482701057,41.9110568232,41.910843339,-87.6621596195
1522639215275,chicago/traffic-lane/559/thing/traffic-lane/1522639215275,,thing/traffic-lane,,22,-1,chicago/traffic-lane/559,-87.6194481677,41.8530504929,41.852991,-87.623818
1522639215309,chicago/traffic-lane/244/thing/traffic-lane/1522639215309,,thing/traffic-lane,,22,-1,chicago/traffic-lane/244,-87.6189600374,41.8676400592,41.86751119,-87.6304336988
1522639215590,chicago/traffic-lane/553/thing/traffic-lane/1522639215590,,thing/traffic-lane,,18,-1,chicago/traffic-lane/553,-87.6758591402,41.852299832,41.8522071469,-87.6856447314
1522639215710,chicago/traffic-lane/550/thing/traffic-lane/1522639215710,,thing/traffic-lane,,24,-1,chicago/traffic-lane/550,-87.7052158636,41.852019272,41.8517829108,-87.7108753815
1522639210337,chicago/traffic-lane/1212/thing/traffic-lane/1522639210337,,thing/traffic-lane,,28,-1,chicago/traffic-lane/1212,-87.645349,41.808864,41.816184,-87.645535
1522639210477,chicago/traffic-lane/1219/thing/traffic-lane/1522639210477,,thing/traffic-lane,,8,-1,chicago/traffic-lane/1219,-87.646517,41.859912,41.867152,-87.646729
1522639210497,chicago/traffic-lane/1292/thing/traffic-lane/1522639210497,,thing/traffic-lane,,23,-1,chicago/traffic-lane/1292,-87.627318,41.867413,41.875639,-87.627518
1522639210727,chicago/traffic-lane/1223/thing/traffic-lane/1522639210727,,thing/traffic-lane,,27,-1,chicago/traffic-lane/1223,-87.647427,41.891185,41.896397,-87.647555
1522639210783,chicago/traffic-lane/1227/thing/traffic-lane/1522639210783,,thing/traffic-lane,,14,-1,chicago/traffic-lane/1227,-87.648318,41.91818,41.925454,-87.64857
1522639211943,chicago/traffic-lane/828/thing/traffic-lane/1522639211943,,thing/traffic-lane,,18,-1,chicago/traffic-lane/828,-87.8068343518,41.9754664535,41.9827767713,-87.8067554164
1522639212231,chicago/traffic-lane/798/thing/traffic-lane/1522639212231,,thing/traffic-lane,,28,-1,chicago/traffic-lane/798,-87.5850694771,41.7296111731,41.7369134537,-87.5852385693
1522639212487,chicago/traffic-lane/765/thing/traffic-lane/1522639212487,,thing/traffic-lane,,24,-1,chicago/traffic-lane/765,-87.8055690991,41.9088375317,41.9161689398,-87.8058078034
1522639212766,chicago/traffic-lane/518/thing/traffic-lane/1522639212766,,thing/traffic-lane,,15,-1,chicago/traffic-lane/518,-87.67537005,41.8319637,41.82615333,-87.68489325
1522639216278,chicago/traffic-lane/575/thing/traffic-lane/1522639216278,,thing/traffic-lane,,29,-1,chicago/traffic-lane/575,-87.7453403489,41.8879205051,41.8949856048,-87.7456284502
1522639216441,chicago/traffic-lane/574/thing/traffic-lane/1522639216441,,thing/traffic-lane,,27,-1,chicago/traffic-lane/574,-87.7450741768,41.8804946946,41.8879205051,-87.7453403489
1522639217039,chicago/traffic-lane/99/thing/traffic-lane/1522639217039,,thing/traffic-lane,,22,-1,chicago/traffic-lane/99,-87.6626684166,41.7284810983,41.7357887154,-87.6628819511
1522631955195,chicago/traffic-lane/696/thing/traffic-lane/1522631955195,,thing/traffic-lane,,18,-1,chicago/traffic-lane/696,-87.6165993704,41.8166344948,41.823824691,-87.616805129
1522631955447,chicago/traffic-lane/670/thing/traffic-lane/1522631955447,,thing/traffic-lane,,24,-1,chicago/traffic-lane/670,-87.8364657943,41.9666029184,41.9842190562,-87.8363972163
1522631955507,chicago/traffic-lane/317/thing/traffic-lane/1522631955507,,thing/traffic-lane,,20,-1,chicago/traffic-lane/317,-87.654543283,41.954625578,41.9545153063,-87.6622485204
1522631955524,chicago/traffic-lane/267/thing/traffic-lane/1522631955524,,thing/traffic-lane,,25,-1,chicago/traffic-lane/267,-87.7020951833,41.7353577848,41.7351586508,-87.711992685
1522631955558,chicago/traffic-lane/275/thing/traffic-lane/1522631955558,,thing/traffic-lane,,27,-1,chicago/traffic-lane/275,-87.6145264307,41.7366402331,41.736485,-87.624761
1522631955679,chicago/traffic-lane/268/thing/traffic-lane/1522631955679,,thing/traffic-lane,,23,-1,chicago/traffic-lane/268,-87.6921980271,41.7355199254,41.7353577848,-87.7020951833
1522631955729,chicago/traffic-lane/278/thing/traffic-lane/1522631955729,,thing/traffic-lane,,23,-1,chicago/traffic-lane/278,-87.5688698936,41.7372907245,41.7370506698,-87.5856349924
1522631955763,chicago/traffic-lane/266/thing/traffic-lane/1522631955763,,thing/traffic-lane,,21,-1,chicago/traffic-lane/266,-87.711992685,41.7351586508,41.734992492,-87.7214553595
1522631956043,chicago/traffic-lane/276/thing/traffic-lane/1522631956043,,thing/traffic-lane,,21,-1,chicago/traffic-lane/276,-87.6048212832,41.7367866148,41.7366402331,-87.6145264307
1522633755610,chicago/traffic-lane/310/thing/traffic-lane/1522633755610,,thing/traffic-lane,,24,-1,chicago/traffic-lane/310,-87.7178119849,41.9539236607,41.9537849922,-87.7276158638
1522633755663,chicago/traffic-lane/275/thing/traffic-lane/1522633755663,,thing/traffic-lane,,16,-1,chicago/traffic-lane/275,-87.6145264307,41.7366402331,41.736485,-87.624761
1522633755808,chicago/traffic-lane/313/thing/traffic-lane/1522633755808,,thing/traffic-lane,,29,-1,chicago/traffic-lane/313,-87.6884648539,41.9541499435,41.9541110923,-87.6982391845
1522633755981,chicago/traffic-lane/551/thing/traffic-lane/1522633755981,,thing/traffic-lane,,18,-1,chicago/traffic-lane/551,-87.695431287,41.852014774,41.852019272,-87.7052158636
1522633755998,chicago/traffic-lane/303/thing/traffic-lane/1522633755998,,thing/traffic-lane,,25,-1,chicago/traffic-lane/303,-87.7865583352,41.9530537114,41.9528801018,-87.7962712058
1522633756015,chicago/traffic-lane/571/thing/traffic-lane/1522633756015,,thing/traffic-lane,,26,-1,chicago/traffic-lane/571,-87.7431516294,41.8149300238,41.8220475654,-87.7433645658
1522633756032,chicago/traffic-lane/563/thing/traffic-lane/1522633756032,,thing/traffic-lane,,29,-1,chicago/traffic-lane/563,-87.7412632413,41.7492014587,41.7618981214,-87.741598945
1522633756086,chicago/traffic-lane/307/thing/traffic-lane/1522633756086,,thing/traffic-lane,,19,-1,chicago/traffic-lane/307,-87.7473036159,41.9535555813,41.9534369276,-87.7571464847
1522633756135,chicago/traffic-lane/557/thing/traffic-lane/1522633756135,,thing/traffic-lane,,25,-1,chicago/traffic-lane/557,-87.6369249316,41.8529600788,41.852819781,-87.646459951
1522633756827,chicago/traffic-lane/237/thing/traffic-lane/1522633756827,,thing/traffic-lane,,32,-1,chicago/traffic-lane/237,-87.6860370294,41.8667497479,41.8666478725,-87.6959061275
1522633757421,chicago/traffic-lane/573/thing/traffic-lane/1522633757421,,thing/traffic-lane,,23,-1,chicago/traffic-lane/573,-87.7448074201,41.8731382595,41.8804946946,-87.7450741768
1522633759775,chicago/traffic-lane/29/thing/traffic-lane/1522633759775,,thing/traffic-lane,,31,-1,chicago/traffic-lane/29,-87.7223927753,41.7713729793,41.7786572624,-87.722645881
1522633759795,chicago/traffic-lane/39/thing/traffic-lane/1522633759795,,thing/traffic-lane,,27,-1,chicago/traffic-lane/39,-87.7245751041,41.8515455888,41.8588673534,-87.7248408908
1522633759829,chicago/traffic-lane/51/thing/traffic-lane/1522633759829,,thing/traffic-lane,,18,-1,chicago/traffic-lane/51,-87.726794963,41.9317893922,41.9411668426,-87.7271516758
1522633759863,chicago/traffic-lane/103/thing/traffic-lane/1522633759863,,thing/traffic-lane,,23,-1,chicago/traffic-lane/103,-87.663612718,41.7649079607,41.7721909488,-87.6638378447
1522633759954,chicago/traffic-lane/102/thing/traffic-lane/1522633759954,,thing/traffic-lane,,13,-1,chicago/traffic-lane/102,-87.6632541367,41.7503560091,41.7649079607,-87.663612718
1522633760009,chicago/traffic-lane/43/thing/traffic-lane/1522633760009,,thing/traffic-lane,,25,-1,chicago/traffic-lane/43,-87.7255232056,41.8819364677,41.8854658549,-87.7256546637
1522633760184,chicago/traffic-lane/210/thing/traffic-lane/1522633760184,,thing/traffic-lane,,14,-1,chicago/traffic-lane/210,-87.6621596195,41.910843339,41.9107674921,-87.6676901941
1522633751564,chicago/traffic-lane/1221/thing/traffic-lane/1522633751564,,thing/traffic-lane,,19,-1,chicago/traffic-lane/1221,-87.646935,41.874338,41.881776,-87.647171
1522633751581,chicago/traffic-lane/1231/thing/traffic-lane/1522633751581,,thing/traffic-lane,,28,-1,chicago/traffic-lane/1231,-87.649296,41.947316,41.954562,-87.649509
1522633752043,chicago/traffic-lane/804/thing/traffic-lane/1522633752043,,thing/traffic-lane,,18,-1,chicago/traffic-lane/804,-87.5860344826,41.7733498484,41.7806524044,-87.5862545245
1522633752099,chicago/traffic-lane/1276/thing/traffic-lane/1522633752099,,thing/traffic-lane,,22,-1,chicago/traffic-lane/1276,-87.620301,41.867512,41.875774,-87.620488
1522633757973,chicago/traffic-lane/416/thing/traffic-lane/1522633757973,,thing/traffic-lane,,30,-1,chicago/traffic-lane/416,-87.7218815259,41.7496709256,41.7494782498,-87.7316040523
1522633757989,chicago/traffic-lane/350/thing/traffic-lane/1522633757989,,thing/traffic-lane,,27,-1,chicago/traffic-lane/350,-87.6858548579,41.8666115084,41.8760825857,-87.6860859175
1522633758006,chicago/traffic-lane/118/thing/traffic-lane/1522633758006,,thing/traffic-lane,,18,-1,chicago/traffic-lane/118,-87.6666877975,41.8832979102,41.8909763311,-87.6669590125
1522633758042,chicago/traffic-lane/421/thing/traffic-lane/1522633758042,,thing/traffic-lane,,16,-1,chicago/traffic-lane/421,-87.6051881522,41.7513900229,41.7512885566,-87.6149102436
1522633758274,chicago/traffic-lane/415/thing/traffic-lane/1522633758274,,thing/traffic-lane,,31,-1,chicago/traffic-lane/415,-87.7316040523,41.7494782498,41.7492847508,-87.7413265301
1522633758308,chicago/traffic-lane/423/thing/traffic-lane/1522633758308,,thing/traffic-lane,,23,-1,chicago/traffic-lane/423,-87.5857979864,41.7515908387,41.7514496528,-87.595412204
1522633758543,chicago/traffic-lane/449/thing/traffic-lane/1522633758543,,thing/traffic-lane,,39,-1,chicago/traffic-lane/449,-87.6926364622,41.7500402444,41.7498503425,-87.7024134014
1522633752402,chicago/traffic-lane/798/thing/traffic-lane/1522633752402,,thing/traffic-lane,,31,-1,chicago/traffic-lane/798,-87.5850694771,41.7296111731,41.7369134537,-87.5852385693
1522633752611,chicago/traffic-lane/908/thing/traffic-lane/1522633752611,,thing/traffic-lane,,20,-1,chicago/traffic-lane/908,-87.62426376,41.88447407,41.892571,-87.623997
1522633752662,chicago/traffic-lane/907/thing/traffic-lane/1522633752662,,thing/traffic-lane,,18,-1,chicago/traffic-lane/907,-87.624123,41.875777,41.88447407,-87.62426376
1522633752909,chicago/traffic-lane/765/thing/traffic-lane/1522633752909,,thing/traffic-lane,,18,-1,chicago/traffic-lane/765,-87.8055690991,41.9088375317,41.9161689398,-87.8058078034
1522633753128,chicago/traffic-lane/1126/thing/traffic-lane/1522633753128,,thing/traffic-lane,,39,-1,chicago/traffic-lane/1126,-87.7435648614,41.8367455138,41.8512433072,-87.7440666919
1522633753321,chicago/traffic-lane/513/thing/traffic-lane/1522633753321,,thing/traffic-lane,,24,-1,chicago/traffic-lane/513,-87.72348218,41.80245859,41.80029696,-87.73316995
1522633754657,chicago/traffic-lane/691/thing/traffic-lane/1522633754657,,thing/traffic-lane,,26,-1,chicago/traffic-lane/691,-87.6154529143,41.7801815775,41.7875159099,-87.6156377043
1522633754773,chicago/traffic-lane/1197/thing/traffic-lane/1522633754773,,thing/traffic-lane,,32,-1,chicago/traffic-lane/1197,-87.642417,41.69964,41.706916,-87.642643
1522633755344,chicago/traffic-lane/314/thing/traffic-lane/1522633755344,,thing/traffic-lane,,29,-1,chicago/traffic-lane/314,-87.6787529076,41.9542941404,41.9541499435,-87.6884648539
1522633754224,chicago/traffic-lane/485/thing/traffic-lane/1522633754224,,thing/traffic-lane,,25,-1,chicago/traffic-lane/485,-87.6521355509,41.6923840472,41.6922994183,-87.663399
1522633754379,chicago/traffic-lane/683/thing/traffic-lane/1522633754379,,thing/traffic-lane,,28,-1,chicago/traffic-lane/683,-87.6139718105,41.7218553843,41.7291900977,-87.6141896483
1522633754416,chicago/traffic-lane/771/thing/traffic-lane/1522633754416,,thing/traffic-lane,,29,-1,chicago/traffic-lane/771,-87.8069498272,41.9682596163,41.9754664535,-87.8068343518
1522633758852,chicago/traffic-lane/117/thing/traffic-lane/1522633758852,,thing/traffic-lane,,23,-1,chicago/traffic-lane/117,-87.6664153537,41.8741993673,41.8832979102,-87.6666877975
1522636454027,chicago/traffic-lane/691/thing/traffic-lane/1522636454027,,thing/traffic-lane,,27,-1,chicago/traffic-lane/691,-87.6154529143,41.7801815775,41.7875159099,-87.6156377043
1522636454341,chicago/traffic-lane/627/thing/traffic-lane/1522636454341,,thing/traffic-lane,,21,-1,chicago/traffic-lane/627,-87.7466944859,41.9388186376,41.9461190053,-87.7468692152
1522636451121,chicago/traffic-lane/1182/thing/traffic-lane/1522636451121,,thing/traffic-lane,,23,-1,chicago/traffic-lane/1182,-87.6599416534,41.9854613518,41.9982075605,-87.6601728465
1522636451339,chicago/traffic-lane/1222/thing/traffic-lane/1522636451339,,thing/traffic-lane,,20,-1,chicago/traffic-lane/1222,-87.647171,41.881776,41.891185,-87.647427
1522636451358,chicago/traffic-lane/1221/thing/traffic-lane/1522636451358,,thing/traffic-lane,,21,-1,chicago/traffic-lane/1221,-87.646935,41.874338,41.881776,-87.647171
1522636451587,chicago/traffic-lane/1223/thing/traffic-lane/1522636451587,,thing/traffic-lane,,24,-1,chicago/traffic-lane/1223,-87.647427,41.891185,41.896397,-87.647555
1522636451624,chicago/traffic-lane/1124/thing/traffic-lane/1522636451624,,thing/traffic-lane,,25,-1,chicago/traffic-lane/1124,-87.7406249198,41.7201471215,41.7344603497,-87.740933
1522636455890,chicago/traffic-lane/235/thing/traffic-lane/1522636455890,,thing/traffic-lane,,21,-1,chicago/traffic-lane/235,-87.7056678592,41.8665425122,41.8664270139,-87.7154194668
1522636456181,chicago/traffic-lane/559/thing/traffic-lane/1522636456181,,thing/traffic-lane,,16,-1,chicago/traffic-lane/559,-87.6194481677,41.8530504929,41.852991,-87.623818
1522636456234,chicago/traffic-lane/560/thing/traffic-lane/1522636456234,,thing/traffic-lane,,15,-1,chicago/traffic-lane/560,-87.623818,41.852991,41.8529986469,-87.6270517604
1522636452100,chicago/traffic-lane/768/thing/traffic-lane/1522636452100,,thing/traffic-lane,,21,-1,chicago/traffic-lane/768,-87.8062855111,41.930812181,41.9379872726,-87.8065443404
1522636452154,chicago/traffic-lane/767/thing/traffic-lane/1522636452154,,thing/traffic-lane,,19,-1,chicago/traffic-lane/767,-87.8060612029,41.9239918867,41.930812181,-87.8062855111
1522636452189,chicago/traffic-lane/799/thing/traffic-lane/1522636452189,,thing/traffic-lane,,29,-1,chicago/traffic-lane/799,-87.5852385693,41.7369134537,41.7442162163,-87.5854076784
1522636452325,chicago/traffic-lane/800/thing/traffic-lane/1522636452325,,thing/traffic-lane,,25,-1,chicago/traffic-lane/800,-87.5854076784,41.7442162163,41.7515184785,-87.5855768194
1522636452361,chicago/traffic-lane/801/thing/traffic-lane/1522636452361,,thing/traffic-lane,,25,-1,chicago/traffic-lane/801,-87.5855768194,41.7515184785,41.7587831979,-87.585746426
1522636452640,chicago/traffic-lane/1208/thing/traffic-lane/1522636452640,,thing/traffic-lane,,22,-1,chicago/traffic-lane/1208,-87.644597,41.779751,41.787025,-87.64478
1522636454784,chicago/traffic-lane/271/thing/traffic-lane/1522636454784,,thing/traffic-lane,,21,-1,chicago/traffic-lane/271,-87.6630637062,41.7359269914,41.7357915897,-87.6727836177
1522636455209,chicago/traffic-lane/272/thing/traffic-lane/1522636455209,,thing/traffic-lane,,23,-1,chicago/traffic-lane/272,-87.6533387061,41.7360725783,41.7359269914,-87.6630637062
1522636455280,chicago/traffic-lane/314/thing/traffic-lane/1522636455280,,thing/traffic-lane,,20,-1,chicago/traffic-lane/314,-87.6787529076,41.9542941404,41.9541499435,-87.6884648539
1522636455302,chicago/traffic-lane/311/thing/traffic-lane/1522636455302,,thing/traffic-lane,,19,-1,chicago/traffic-lane/311,-87.7080135337,41.9540569195,41.9539236607,-87.7178119849
1522636455471,chicago/traffic-lane/278/thing/traffic-lane/1522636455471,,thing/traffic-lane,,17,-1,chicago/traffic-lane/278,-87.5688698936,41.7372907245,41.7370506698,-87.5856349924
1522636455610,chicago/traffic-lane/455/thing/traffic-lane/1522636455610,,thing/traffic-lane,,29,-1,chicago/traffic-lane/455,-87.6341938681,41.7508788394,41.7507752434,-87.6439701738
1522636452807,chicago/traffic-lane/1210/thing/traffic-lane/1522636452807,,thing/traffic-lane,,30,-1,chicago/traffic-lane/1210,-87.64497,41.794301,41.801585,-87.645156
1522640054818,chicago/traffic-lane/302/thing/traffic-lane/1522640054818,,thing/traffic-lane,,29,-1,chicago/traffic-lane/302,-87.7962712058,41.9528801018,41.9529000914,-87.807259682
1522640054926,chicago/traffic-lane/268/thing/traffic-lane/1522640054926,,thing/traffic-lane,,38,-1,chicago/traffic-lane/268,-87.6921980271,41.7355199254,41.7353577848,-87.7020951833
1522640055190,chicago/traffic-lane/551/thing/traffic-lane/1522640055190,,thing/traffic-lane,,16,-1,chicago/traffic-lane/551,-87.695431287,41.852014774,41.852019272,-87.7052158636
1522640055277,chicago/traffic-lane/309/thing/traffic-lane/1522640055277,,thing/traffic-lane,,14,-1,chicago/traffic-lane/309,-87.7276158638,41.9537849922,41.9536666068,-87.7380626662
1522640055366,chicago/traffic-lane/305/thing/traffic-lane/1522640055366,,thing/traffic-lane,,15,-1,chicago/traffic-lane/305,-87.7669985006,41.953321789,41.9531933493,-87.7767736096
1522640055384,chicago/traffic-lane/264/thing/traffic-lane/1522640055384,,thing/traffic-lane,,37,-1,chicago/traffic-lane/264,-87.7311593177,41.7348268186,41.7346613209,-87.7410563453
1522640055550,chicago/traffic-lane/237/thing/traffic-lane/1522640055550,,thing/traffic-lane,,32,-1,chicago/traffic-lane/237,-87.6860370294,41.8667497479,41.8666478725,-87.6959061275
1522640055583,chicago/traffic-lane/235/thing/traffic-lane/1522640055583,,thing/traffic-lane,,20,-1,chicago/traffic-lane/235,-87.7056678592,41.8665425122,41.8664270139,-87.7154194668
1522640057739,chicago/traffic-lane/451/thing/traffic-lane/1522640057739,,thing/traffic-lane,,27,-1,chicago/traffic-lane/451,-87.6730824357,41.750417551,41.7501880334,-87.6827512753
1522640057791,chicago/traffic-lane/114/thing/traffic-lane/1522640057791,,thing/traffic-lane,,18,-1,chicago/traffic-lane/114,-87.6658407141,41.8523299896,41.8577926807,-87.6659546034
1522640058140,chicago/traffic-lane/420/thing/traffic-lane/1522640058140,,thing/traffic-lane,,17,-1,chicago/traffic-lane/420,-87.6149102436,41.7512885566,41.7511042672,-87.6245246027
1522640058175,chicago/traffic-lane/115/thing/traffic-lane/1522640058175,,thing/traffic-lane,,29,-1,chicago/traffic-lane/115,-87.6659546034,41.8577926807,41.8668604234,-87.6661999959
1522640058671,chicago/traffic-lane/23/thing/traffic-lane/1522640058671,,thing/traffic-lane,,30,-1,chicago/traffic-lane/23,-87.7211582444,41.7205351179,41.7279240361,-87.7216034956
1522640058706,chicago/traffic-lane/206/thing/traffic-lane/1522640058706,,thing/traffic-lane,,18,-1,chicago/traffic-lane/206,-87.6970334998,41.9103545465,41.9102525328,-87.706959124
1522640052661,chicago/traffic-lane/1271/thing/traffic-lane/1522640052661,,thing/traffic-lane,,23,-1,chicago/traffic-lane/1271,-87.647361,41.881876,41.881715,-87.657142
1522640052894,chicago/traffic-lane/904/thing/traffic-lane/1522640052894,,thing/traffic-lane,,23,-1,chicago/traffic-lane/904,-87.62392868,41.86745208,41.875777,-87.624123
1522640052912,chicago/traffic-lane/1209/thing/traffic-lane/1522640052912,,thing/traffic-lane,,24,-1,chicago/traffic-lane/1209,-87.64478,41.787025,41.794301,-87.64497
1522640055978,chicago/traffic-lane/1282/thing/traffic-lane/1522640055978,,thing/traffic-lane,,20,-1,chicago/traffic-lane/1282,-87.620124,41.891002,41.896785,-87.620269
1522640056434,chicago/traffic-lane/345/thing/traffic-lane/1522640056434,,thing/traffic-lane,,25,-1,chicago/traffic-lane/345,-87.6846933402,41.8229949942,41.8259368847,-87.6847191026
1522640056632,chicago/traffic-lane/363/thing/traffic-lane/1522640056632,,thing/traffic-lane,,23,-1,chicago/traffic-lane/363,-87.6882824308,41.9540117081,41.9613118159,-87.6884991671
1522640058724,chicago/traffic-lane/50/thing/traffic-lane/1522640058724,,thing/traffic-lane,,23,-1,chicago/traffic-lane/50,-87.7265848616,41.9244829851,41.9317893922,-87.726864157
1522640059193,chicago/traffic-lane/33/thing/traffic-lane/1522640059193,,thing/traffic-lane,,26,-1,chicago/traffic-lane/33,-87.7232409373,41.802316468,41.8078826502,-87.7234560048
1522640059355,chicago/traffic-lane/51/thing/traffic-lane/1522640059355,,thing/traffic-lane,,21,-1,chicago/traffic-lane/51,-87.726794963,41.9317893922,41.9411668426,-87.7271516758
1522640059412,chicago/traffic-lane/14/thing/traffic-lane/1522640059412,,thing/traffic-lane,,26,-1,chicago/traffic-lane/14,-87.772065026,41.7926796968,41.7924861906,-87.77935
1522640059481,chicago/traffic-lane/37/thing/traffic-lane/1522640059481,,thing/traffic-lane,,16,-1,chicago/traffic-lane/37,-87.7241670914,41.8368812942,41.8442541875,-87.7244396463
1522640059661,chicago/traffic-lane/174/thing/traffic-lane/1522640059661,,thing/traffic-lane,,23,-1,chicago/traffic-lane/174,-87.684040386,41.7940137889,41.7938280159,-87.6937965741
1522640051701,chicago/traffic-lane/883/thing/traffic-lane/1522640051701,,thing/traffic-lane,,20,-1,chicago/traffic-lane/883,-87.6319113969,41.9133832339,41.913172,-87.632854
1522640052239,chicago/traffic-lane/821/thing/traffic-lane/1522640052239,,thing/traffic-lane,,40,-1,chicago/traffic-lane/821,-87.5592792181,41.6919396448,41.7009752315,-87.5593916356
1522640052311,chicago/traffic-lane/758/thing/traffic-lane/1522640052311,,thing/traffic-lane,,20,-1,chicago/traffic-lane/758,-87.6241461501,41.8917303986,41.8917151045,-87.62806696
1522640052352,chicago/traffic-lane/1270/thing/traffic-lane/1522640052352,,thing/traffic-lane,,18,-1,chicago/traffic-lane/1270,-87.636891,41.882014,41.881876,-87.647361
1522640053675,chicago/traffic-lane/273/thing/traffic-lane/1522640053675,,thing/traffic-lane,,20,-1,chicago/traffic-lane/273,-87.6436255734,41.7364152726,41.7360725783,-87.6533387061
1522640053839,chicago/traffic-lane/627/thing/traffic-lane/1522640053839,,thing/traffic-lane,,30,-1,chicago/traffic-lane/627,-87.7466944859,41.9388186376,41.9461190053,-87.7468692152
1522640053980,chicago/traffic-lane/276/thing/traffic-lane/1522640053980,,thing/traffic-lane,,23,-1,chicago/traffic-lane/276,-87.6048212832,41.7367866148,41.7366402331,-87.6145264307
1522640054558,chicago/traffic-lane/277/thing/traffic-lane/1522640054558,,thing/traffic-lane,,25,-1,chicago/traffic-lane/277,-87.5856349924,41.7370506698,41.7367866148,-87.6048212832
1522640056705,chicago/traffic-lane/354/thing/traffic-lane/1522640056705,,thing/traffic-lane,,16,-1,chicago/traffic-lane/354,-87.6866589587,41.8957422115,41.9030150932,-87.686843103
1522640056939,chicago/traffic-lane/344/thing/traffic-lane/1522640056939,,thing/traffic-lane,,28,-1,chicago/traffic-lane/344,-87.6844449706,41.8156948926,41.8229949942,-87.6846933402
1522640056992,chicago/traffic-lane/347/thing/traffic-lane/1522640056992,,thing/traffic-lane,,23,-1,chicago/traffic-lane/347,-87.6850393262,41.8390729803,41.8520308712,-87.6854567493
1522640057521,chicago/traffic-lane/418/thing/traffic-lane/1522640057521,,thing/traffic-lane,,23,-1,chicago/traffic-lane/418,-87.7024134014,41.7498503425,41.7498206443,-87.7118878282
1522640059905,chicago/traffic-lane/175/thing/traffic-lane/1522640059905,,thing/traffic-lane,,31,-1,chicago/traffic-lane/175,-87.6742991606,41.7940535229,41.7940137889,-87.684040386
1522640060099,chicago/traffic-lane/169/thing/traffic-lane/1522640060099,,thing/traffic-lane,,21,-1,chicago/traffic-lane/169,-87.7329622535,41.7932531887,41.7931681777,-87.7419834738
